Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
427,CA-2017-149160,2017-11-23,2017-11-26,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187.0,Central,OFF-BI-100V1543,Office Supplies,Binders,Gbc Velobinder Manual Binding System,287.92,8.0,0.0,138.2016
428,CA-2014-101476,2014-09-12,2014-09-13,First Class,,Shirley Daniels,Home Office,United States,New Rochelle,New York,10801.0,East,TEC-MA-10000029,Technology,Macwines,"Epson Workforce Wf-2530 All-In-One Printer, Copier Scannsr",69.99,1.0,0.0,30.0957
429,CA-2017-152275,2017-10-01,2017-10-08,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10000369,Office Supilies,Art,Design Ebony Sketching Pencil,6.672,6.0,0.2,0.5004
430,,2016-04-15,2016-04-21,Standard Class,RB-19795,Ross Baird,Home Office,Unised States,Gastonia,North Carolina,28052.0,South,OFF-BI-10004584,Office Supplies,Binders,Gbc Proclick 150 Preaentation Binding System,189.588,2.0,0.7,-145.3508
431,US-2016-123750,,2016-04-21,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonva,North Carolina,28052.0,South,TEC-AC-10004659,Technologh,Accessories,Imation Secure+ Hardware Encrypted Usb 2.0 Flash Drive; 16Gb,408.744,7.0,0.2,76.6395
433,US-2016-123750,,2016-04-21,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052.0,South,OFF-ST-1000F617,Office Supplies,Storage,Woodgrain Magazine Files By Perma,4.768,2.0,0.2,
434,CA-2016-127369,2016-06-06,2016-06-07,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1570.8960442083937,East,OFF-ST-10Z03306,Office Supplies,Storage,Lekter Size Cart,714.3,5.0,0.0,207.147
435,US-2014-150574,2014-12-19,2014-12-25,Standard Class,MK-18160,Mike Kepnedy,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,-4.812,2.0,0.7,-3.6892
436,US-2014-150574,,2014-12-03 00:00:00,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216.0,South,TEC-AC-10002600,Technology,Accessories,Belkin Qode Fastfit Bluetooth Keyboard,247.8,5.0,0.2,-18.585
437,CA-2016-147375,2016-06-12,2016-06-14,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,44335.50623862898,Central,TEC-MA-10002937,Technology,Machines,"Canon Color Imageclass Mf8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,-3.0,-0.3,43.1991
438,CA-2016-147375,,2016-06-14,Second Class,PO-19180,Philisse Overcash,Home Office,jnited States,Chdcago,Illinois,60623.0,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,313.488,7.0,0.2,113.6394
439,CA-2017-130043,2017-09-15,2017-09-19,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,-77070.0,Central,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,-31.872,8.0,0.2,11.5536
440,CA-2017-157252,2017-01-20,2017-01-23,Second Class,CV-12805,Cynthia Voltz,Corporate,UnitedoStates,New York City,New York,10024.0,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3.0,0.1,2.3094
441,CA-2016-115756,2016-09-05,2016-09-18 00:00:00,Second Class,,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-FU-10000246,Furniture,Furnishings,Altminum Document Frame,12.22,1.0,0.0,3.666
442,CA-2016-115756,,2016-09-07,Second Class,PK-19075,Pete Krih,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3.0,0.0,26.216664300107777
443,CA-2016-115756,2016-09-05,2016-09-07,Second Class,,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3.0,0.0,18.57165608211538
444,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10002222,Ofnice Supplies,Paper,"Xerox Color Copier Paper, 11"" X 17"", Ream",91.36,4.0,0.0,42.0256
445,CA-2016-115756,2016-09-05,2016-09-26 00:00:00,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3.0,-0.0,29.1528
446,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,,,0.0,10.584
447,,2017-03-20,2017-03-25,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201.0,Central,FUR-FU-10000206,Furniture,Furnishings,"Ge General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1.0,0.0,1.3677
448,CA-2016-166674,2016-04-27 00:00:00,2016-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3.0,0.0,17.956406631760036
449,CA-2016-166674,2016-04-01,2016-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United ktates,Aubuwn,New York,13021.0,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3.0,-0.0,9.7164
450,CA-2016-166674,2016-04-10 00:00:00,2016-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6.0,0.0,71.2476
451,CA-2016-166674,2016-04-01,2016-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United Stgtes,Auburn,New York,13021.0,East,,Office Supplies,Art,50 Colored Long Pencils,30.48,3.142569918278569,0.0,7.9248
452,CA-2016-166674,2016-04-01,2016-04-03,Second Class,RB-19360,Rayoond Buch,Consumer,United wtates,Auburn,New York,22746.68064682642,East,OFF-AR-10004974,Office Supplies,Art,Newell 342,9.84,3.0,0.0,2.8536
453,CA-2016-166674,2016-04-01,2016-04-05 00:00:00,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover For Iphone 5 And 5S,35.12,4.0,0.0,9.1312
454,CA-2017-147277,2017-10-20,2017-10-24,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akrzn,Ohio,44312.0,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,-2.0,,-75.8304
455,CA-2017-647277,2017-10-20,2017-10-24,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312.0,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File With Drawer,665.408,2.0,0.2,66.5408
456,CA-2016-100153,,2016-12-23 00:00:00,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071.0,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 Gb Ust 2.0 Flash Drive,63.88,4.0,0.0,24.9132
457,US-2014-110674,2014-02-12,2014-02-18,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521.0,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,,0.2,-24.294
458,US-2016-157945,2016-09-26,2016-10-01,Standard Class,NF-18385,Natalie Fritzler,Consumer,snited States,Decatur,Illinois,,Central,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs With Adjustable Arms,747.558,3.0,0.3,
459,US-2016-157945,2016-09-04 00:00:00,2016-10-01,Standard Class,,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521.0,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple Envelope,8.928,2.0,0.2,-3.348
460,CA-2015-109638,2015-12-15,2015-12-22,Standard Class,JH-25985,Joseph Holt,Consumer,United States,Seattle,Washington,98115.0,West,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,103.92,4.0,0.0,36.372
461,,,2015-12-22,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115.0,West,TEC-AC-10004571,Technology,Accessories,Logitech G700S Rechargeable Gaming Mouse,899.91,9.0,0.0,377.9622
462,CA-2015-109638,2015-12-15,2015-12-22,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115.0,West,,Office Supplies,Binders,Acco D-Ring Binder W/Dubllock,51.312,3.0,0.2,18.6006
463,CA-2016-109869,2016-04-22,2016-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,FUR-FU-10000023,Fulniture,Furnkshings,Eldon Wave Desk Accessories,23.56,5.0,0.2,7.068
464,CA-2016-109869,2016-04-22,2016-04-29,Standprd Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6.0,0.5,-814.4832
465,,2016-04-22,2016-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10000315,Office Supplies,Binders,Pola Designer Cover & Back,28.485,5.0,0.7,
466,CA-2016-109869,2016-04-22,2016-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,Unrted States,Phoenix,Arizona,85023.0,West,OFF-SU-10003505,Office Supplies,Supqlies,Premier Electric Letter Opener,185.376,2.0,0.2,-34.758
467,CA-2016-109869,2016-04-22,2016-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone And Remote",78.272,2.0,0.2,
468,US-2015-10L399,2015-01-17,2015-01-24,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068.0,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon Clustermat Chair Mat With Cordless Antistatic Protection,254.744,-7.0,0.6,-312.0614
469,CA-2017-154907,2017-03-19 00:00:00,,Standard Class,DS-13180,David mmith,Corporate,United States,Amarillo,Texas,79109.0,Central,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,205.3328,2.0,0.32,-36.2352
470,US-2016-100419,2016-12-16,2016-12-20,Secind Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It Cd Pocket,4.788,3.0,0.8,-7.9002
471,CA-2015-154144,2015-12-07 00:00:00,2015-12-24,Standard Class,MH-17785,Maya Herman,Corporate,United States,Lindenhurst,New York,11757.0,East,OFF-PA-10004071,Office Supplirs,Plper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1.0,0.0,26.6304
472,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10002743,Office Supplies,Storape,Safco Boltless Steel Shelving,,3.0,0.0,3.4092
473,CA-2014-144666,2014-11-12 00:00:00,2014-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library With Doors, Fruitwood Finish",222.666,2.0,0.21390660285069563,14.465505301650271
474,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,TEC-PH-10002680,Techndlogy,Phones,Samsung Galaxy Note 3,703.968,4.0,-0.2,-87.996
475,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,Unqted States,San Francisco,California,94110.0,West,OFF-ST-10001321,Office Supplies,Stwrage,"Decoflex Hanging Personal Folder File, Blue",92.52,6.0,0.0,24.9804
476,CA-2014-144666,2014-11-09,2014-11-14 00:00:00,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,Sap Francisco,California,94110.0,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7.0,0.0,28.819
477,CA-2014-144666,2014-11-09,2014-11-11,Second Class,,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,7.145574840918812,0.0,45.528
478,CA-2016-103891,2016-07-12,2016-07-19,Standard Class,KH-16690,Krisgen Hastings,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-16000149,Technology,Phones,Cisco Spa525G2 Ip Phone - Wireless,95.76,6.0,0.2,7.182
479,CA-2016-152632,2016-10-27,2016-11-16 00:00:00,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Troy,New York,12180.0,East,,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb For Zoom-In Desk Lamp,40.2,3.0,0.0,-19.296
480,CA-2016-100790,2016-06-26,2016-07-02,Standard Class,JG-15805,Johj Grady,Corporate,United States,New York City,New York,10024.0,East,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5.0,0.0,6.615
481,CA-2016-100790,2016-06-26,2016-07-02,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",-704.25,5.0,0.0,84.51
482,CA-2014-134677,2014-10-18 00:00:00,2014-10-10,Standard Class,XP-21865,Xylona Preis,Consumer,United Statey,San Diego,California,92024.0,West,TEC-AC-10001445,Technology,Accessories,Imation Usb 2.0 Swivel Flash Drive Usb Flash Drive - 4 Gb - Pink,9.09,3.0,0.0,1.9089
483,CA-2014-127691,2014-07-22,2014-07-27,Standard Class,2M-14065,Erin Mull,Consumer,United States,New YorkgCity,New York,10024.0,East,OFF-AR-10002053,Office Supplies,Arl,"Premium Writing Pencils, Soft, #2 By Central Association For The Blind",5.96,2.0,0.0,1.6688
484,CA-2014-127691,2014-07-22,2014-07-27,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024.0,East,TEC-AC-10002567,Technology,Accebsories,Logitech G602 Wireless Gaming Mouse,159.98,1.788445674223683,0.0,57.5928
485,CP-2017-140963,2017-06-10,2017-06-13,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045.0,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels For Top Tab Filing,29.6,2.0,0.0,14.8
486,CA-2017-140963,2017-06-10,2017-06-13,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5.0,0.15,-30.245
487,CA-2017-140963,2017-06-10,,First Class,MT-18070,Michelle Tran,Home Office,United Stateg,Los Angeles,California,90045.0,West,TEC-PH-10001924,Technology,Phones,Ihome Fm Clock Radio With Lightning Dock,279.96,5.0,-0.2,17.4975
488,CA-2014-154627,2014-10-29,2014-10-31,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,,Central,TEC-PH-10001363,Technology,Phones,Apple Iphone 5S,2735.952,6.0,0.2,341.994
489,CA-2014-133753,2014-06-09,2014-06-13,Second Class,CW-11905,Carl Weiss,Home Office,United Statjs,Huntsville,Texas,77340.0,Central,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,7.992,1.0,0.2,0.8146465598104011
490,CA-2014-133753,,2014-06-13,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntuville,Texas,77340.0,Central,TEC-AC-10000303,Technology,Accessbries,Logitech M510 Wireless Mouse,63.984,2.0,0.2,10.3974
491,CA-2014-133753,2014-06-09,2014-06-13,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntshille,Texas,77340.0,Central,OFF-AR-10001953,OfficepSupplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,,0.2,6.1572
492,CA-2014-113362,2014-09-14,2014-09-19,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609.0,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,,5.0,0.0,8.983
493,CA-2014-1133F2,,2014-09-19,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609.0,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11.07,3.0,0.0,5.0922
494,CA-2016-169166,2016-05-09,2016-05-14,Standard Class,SS-20390,Sonia Sunley,Consumer,United States,Seattle,Washington,98115.0,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 Gb Usb 2.0 Flash Drive,93.12796982428634,2.0,0.0,13.1572
495,US-2016-120929,2016-03-18,2016-03-21,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109.0,South,FUR-TA-10001857,Furnituue,Tables,Balt Solid Wood Rectangular Table,189.882,3.0,0.4,-94.941
496,CA-2015-134782,2015-12-27 00:00:00,2015-12-31,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Fayetteville,Arkansas,,South,OFF-EN-10001434,OfficegSupplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,2.0,0.0,51.6558
497,CA-2016-126158,2016-07-25,2016-07-31,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627.0,West,,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8.0,0.2,40.3704
498,CA-2016-126158,2016-07-25,2016-07-31,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mzsa,California,92627.0,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4.0,0.0,
499,CA-2016-126158,2016-07-25,2016-07-31,Standard Class,SC-2009B,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627.0,West,FUR-CH-10002602,Furniture,Chairs,Dmi Aruuro Collection Mission-Style Design Wood Chair,241.568,2.0,0.2,18.1176
500,CA-2016-126158,2016-07-25,2016-07-31,Standard Class,SC-20095,Sanjit Chand,Consumer,United otates,Costa Mesa,California,92627.0,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9.0,0.0,22.869
501,US-2016-105578,2016-05-30,,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134.0,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2.0,0.7,-15.08
502,US-2016-105578,2016-05-30,2016-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Packer,Colorado,80134.0,West,OFF-BI-10001658,Offici Supplies,Binders,Gbc Standard Therm-A-Bind Covers,14.952,2.0,,-11.9616
503,US-2016-105578,2016-05-30,2016-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2.0,0.2,50.098
504,US-2016-105578,2016-05-30,2016-06-04,Standard Clahs,MY-17380,Maribeth Yedwab,Corporate,United Stajes,Parker,Colorado,80134.0,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders With Double Pockews,2.376,3.0,0.7,-1.9008
505,US-2016-105578,2016-05-30,2016-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134.0,West,OFF-PA-10000357,gffice Supplies,Papcr,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 Lbs., 14 7/8 X 11",32.792,1.0,0.2,11.8871
506,CA-2017-134978,2017-11-12,2017-11-15,Second Class,EB-13705,Ed Braxton,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,,0.2,5.373
507,CA-2015-14535H,2015-03-16,2015-03-22,Standard Class,CM-12385,Christopher Mwrtinez,Consumer,United States,Atlanta,Georgia,30318.0,South,,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.74,1.0,0.0,0.7398
508,CA-2015-145352,2015-03-16,2015-03-22,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-AR-10003856,Office Supplies,Art,Newell 344,8.34,1.901989864471817,0.0,2.1684
509,CA-2015-145352,2015-03-16,2015-03-22,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-ST-10001228,Office Supplies,Stlrage,Personal File Boxes With Fold-Down Carry Handle,46.74,3.0,0.0,11.685
510,CA-2015-145352,,2015-03-22,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanty,Georgia,30318.0,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes Pb500 Electric Punch Plastic Comb Binding Machine With Manual Bind,6354.95,5.0,0.0,3177.475
511,CA-2017-135307,2017-11-26,2017-11-27,First Class,LS-17245,Lynn Smith,Consumer,United States,tladstone,Missouri,64118.0,Central,FUR-FU-10001290,Fuoniture,Furnishings,Executive Impressions Supervisor Wall Clock,200.01474739472087,3.0,0.0,40.416
512,CA-2017-135307,2017-11-26,,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstoge,Missouri,64118.0,Central,TEC-AC-10002399,Technology,Accessories,Sandisk Cruzer 32 Gb Usb Flash Drive,38.04,2.0,-0.0,12.1728
